NB_DECES_PIETON;NB_BLESSES_PIETON;NB_DECES_VELO;NB_BLESSES_VELO;RUE_ACCDN;CD_GENRE_ACCDN
0;1;0;0;MAISONNEUVE;32
0;1;0;0;GAUTHIER;32
0;1;0;0;LAMONTAGNE;32
0;1;0;0;MGR DUBOIS;32
0;1;0;0;LABELLE;32
0;0;0;0;36E AV;32
0;0;0;1;MGR DUBOIS;33
0;1;0;0;MTE STE THERESE;32
0;0;0;1;FOURNIER;33
0;0;0;1;MELANCON;33
0;1;0;0;LEBEAU;32
0;2;0;0;DES LAURENTIDES;32
0;0;0;1;;33
0;0;0;1;ST GEORGES;33
0;0;0;1;ST GEORGES;33
0;0;0;1;24E AV ET BD ST ANTOINE;33
0;1;0;0;LATOUR;32
0;1;0;0;FILION;32
0;1;0;0;GRIGNON;32
0;0;0;1;LABELLE;33
0;1;0;0;GRIGNON;32
0;0;0;1;LABELLE;33
0;0;0;1;LACHAPELLE;33
0;0;0;1;DE MARTIGNY;33
0;0;0;1;DES LAURENTIDES;33
0;1;0;0;STE MARGUERITE;32
0;0;0;1;DU PALAIS;33
0;1;0;0;BELANGER;32
0;0;0;1;PELLETIER;33
0;0;0;1;DE MONTIGNY;33
0;0;0;1;CASTONGUAY;33
0;0;0;1;OUIMET;33
0;0;0;1;FOURNIER;33
0;0;0;1;STE PAULE;33
0;0;0;1;DU PALAIS;33
0;0;0;1;STE MARGUERITE;33
0;1;0;0;LAJEUNESSE E;32
0;1;0;0;ST ANTOINE;32
0;0;0;1;ST GEORGES;33
0;0;0;1;BELANGER;33
0;1;0;0;36IEME AV;32
0;0;0;1;DE LA SALETTE;33
0;0;0;1;JB ROLLAND;33
0;1;0;0;BD LABELLE;32
0;1;0;0;J B ROLLAND;32
0;0;0;1;DU PALAIS;33
0;0;0;1;JB ROLLAND;33
0;0;0;1;BELANGER;33
0;1;0;0;JEAN PAUL HOGUE;32
0;1;0;0;BELANGER;32
0;0;0;1;OUIMET;33
0;0;0;0;GAUTHIER;32
0;1;0;0;LAJEUNESSE FACE A;32
0;1;0;0;BELANGER;32
0;1;0;0;ST GEORGES;32
0;1;0;0;TURGEON;32
0;1;0;0;BLAINVILLE O;32
0;1;0;0;BLAINVILLE O;32
0;1;0;0;DUBOIS;32
0;1;0;0;DUCHARME;32
0;1;0;0;GDE COTE;32
0;1;0;0;LABELLE;32
0;1;0;0;AV DE LA RENAISSANCE;32
0;0;0;1;LABELLE;33
0;1;0;0;LALANDE;32
0;1;0;0;BD CURE LABELLE;32
0;1;0;0;MTEE SANCHE;32
0;1;0;0;4E AV;32
0;1;0;0;REAL BELAND;32
0;1;0;0;FAIRFIELD;32
0;1;0;0;CH DE LA GDE COTE;32
0;0;0;1;GDE AL;33
0;0;0;0;BD CURE LABELLE;33
0;1;0;0;LABELLE;32
0;0;0;1;D ANNEMASSE;33
0;1;0;0;BD MONTELIARD;32
0;0;0;1;GDE AL;33
0;1;0;0;D ANNEMASSE;32
0;0;0;1;;33
0;1;0;0;GDE COTE;32
0;0;0;1;BD CURE LABELLE;33
0;1;0;0;GDE COTE;32
0;0;0;1;CURE LABELLE;33
0;0;0;0;BOUTHILLIER;32
0;1;0;0;LABELLE;32
0;1;0;0;;32
0;1;0;0;ST CHARLES;32
0;1;0;0;DES ENTREPRISES;32
0;1;0;0;COTE DE TERREBONNE;32
0;1;0;0;D AQUITAIRE;32
0;1;0;0;BD LUCILE TEASDALE;32
0;1;0;0;;32
0;1;0;0;MTEE GAGNON;32
0;0;0;1;DU PARC PHILIPPE VILLENEUVE;33
0;1;0;0;MTEE DES PIONNIERS;32
0;1;0;0;BD LAURIER;32
0;1;0;0;BD LAURIER;32
0;0;0;1;BD LAURIER;33
0;1;0;0;BD STE ANNE;32
0;0;0;0;BD DES SEIGNEURS;33
0;1;0;0;DES CEDRES;32
0;0;0;1;BD ADOLPHE CHAPLEAU;33
0;0;0;1;BD LAURIER;33
0;1;0;0;MTEE MASSON;32
0;0;0;1;BD DES SEIGNEURS;33
0;1;0;0;MTEE DES PIONNIERS;32
1;0;0;0;BD STE ANNE;32
0;1;0;0;BD STE ANNE;32
0;0;0;1;BD ADOLPHE CHAPLEAU;33
0;1;0;0;BD MOODY;32
0;2;0;0;FRANCINE;32
0;1;0;0;BD PIERRE LE GARDEUR;32
0;0;0;1;CH ST CHARLES;33
0;0;0;0;BD STE ANNE;32
0;0;0;1;CT DE TERREBONNE;33
0;0;0;1;CH GASCON;33
0;0;0;1;BD MOODY;33
0;0;0;1;DE LACHENAIE;33
0;1;0;0;DES CEDRES;32
0;0;0;1;CH GASCON;33
0;1;0;0;MTEE MASSON;32
0;0;0;1;BD ADOLPHE CHAPLEAU;33
0;0;0;1;MTEE MASSON;33
0;0;0;1;MTEE DES PIONNIERS;33
0;0;0;1;ST PIERRE;33
0;0;0;1;BD ADOLPHE CHAPLEAU;33
0;0;0;1;CH GASCON;33
0;0;0;1;COTE DE TERREBONNE;33
0;1;0;0;GUERIN;32
0;0;0;1;25E AV;33
0;0;0;1;31E AV;33
0;1;0;0;MTEE DES PIONNIERS;32
0;2;0;0;CH DU COTEAU;32
0;0;0;1;ADOLPHE CHAPLEAU BD;33
0;0;0;1;BD LAURIER;33
0;1;0;0;RODRIGUE;32
0;0;0;1;BD LAURIER;33
0;1;0;0;MTEE MAJOR;32
0;1;0;0;NAPOLEON;32
0;1;0;0;MTEE DES PIONNIERS STAT;32
0;1;0;0;BD MOODY;32
0;1;0;0;BD DES SEIGNEURS;32
0;1;0;0;MTE MAJOR;32
0;1;0;0;BD MOODY;32
0;1;0;0;HECTOR LANTHIER;32
0;1;0;0;ST EUSTACHE;32
0;1;0;0;NADON;32
0;2;0;0;ANDRE JOBIN;32
0;1;0;0;L J RODRIGUE;32
0;0;0;1;FERE;33
0;0;0;1;ST LAURENT;33
0;0;0;1;ST MARC;33
0;0;0;1;FRESNIERE;33
0;0;0;0;BD ARTHUR SAUVE;33
0;1;0;0;HEMOND;32
0;1;0;0;ST EUSTACHE;32
0;0;0;1;LOUIS JOSEPH RODRIGUE;33
0;0;0;1;ST EUSTACHE;33
0;1;0;0;DAVID LORD;32
0;1;0;0;HEMOND;32
0;0;0;1;GDE COTE;33
0;0;0;1;CH D OKA;33
0;0;0;1;GDE COTE;33
0;0;0;1;ST LAURENT;33
0;0;0;1;25E AV;33
0;1;0;0;WILLIAMS;32
0;0;0;1;A SAUVE;33
0;1;0;0;57E AV;32
0;1;0;0;ALPHONSE LEMAY;32
0;1;0;0;PRINCIPAL;32
0;1;0;0;;32
0;1;0;0;ANDRE SOUCY;32
0;0;0;1;20E AV;33
0;0;0;1;CH OKA;33
0;1;0;0;59E AV;32
0;0;0;2;MTEE DU VILLAGE;33
0;2;0;0;DANY STAT PRIVE;32
0;0;0;1;CH D OKA;33
0;2;0;0;43E AV;32
0;0;0;1;MTE DU VILLAGE;33
0;0;0;1;MTEE DE LA BAIE;33
0;0;0;1;HENRI DUNANT;33
0;1;0;0;DE LA TOURBIERE;32
0;0;0;1;REGINALD BOUCHARD;33
0;1;0;0;CH OKA;32
0;1;0;0;20E AV;32
0;1;0;0;CH OKA;32
0;0;0;1;BD DEUX MONTAGNES;33
0;0;0;1;BD DEUX MONTAGNES;33
0;1;0;0;42E RUE;32
0;0;0;1;GUY;33
0;1;0;0;CH OKA;32
0;1;0;0;BD DES PRDES;32
0;1;0;0;MTEE DES ARSENAUX;32
0;1;0;0;SUR LACOMBE;32
0;1;0;0;N-D STAT;32
0;1;0;0;VALMONT;32
0;1;0;0;BRIEN;32
0;1;0;0;IBERVILLE;32
0;1;0;0;PROVIDENCE;32
0;0;0;1;IBERVILLE;33
0;0;0;1;LANGELIER ET LAMONTAGNE;33
0;0;0;1;BASILE ROUTHIER;33
0;0;0;1;BENOIT SAUVAGEAU;33
0;0;0;1;BD IBERVLLE;33
0;0;0;1;DE GAULLE;33
0;0;0;1;N-D;33
0;1;0;0;LACOMBE;32
0;0;0;1;;33
0;1;0;0;COLBERT;32
0;1;0;0;GRAVEL;32
0;1;0;0;LAVERDIERE;32
0;1;0;0;DE LA PAIX COLBERT;32
0;1;0;0;;32
0;1;0;0;N-D;32
0;1;0;0;JACQUES DEGEAY;32
0;0;0;1;ST ETIENNE;33
0;1;0;0;ST JOSEPH;32
0;0;0;1;BD L ANGE GARDIEN N;33
0;0;0;1;DE LA PRESQU ILE;33
0;1;0;0;;32
0;1;0;0;;32
0;0;0;0;;33
0;0;0;1;;33
0;1;0;0;ST JOSEPH;32
0;1;0;0;AV BOURQUE;32
0;1;0;0;AV BOURQUE;32
0;1;0;0;AV DE L ESPERANCE;32
0;0;0;1;BD MASCOUCHE;33
0;2;0;0;MTEE MASSON DS STAT;32
0;0;0;1;BD MASCOUCHE;33
0;0;0;1;CH STE MARIE;33
0;0;0;1;CH STE MARIE;33
0;0;0;1;CH DES ANGLAIS;33
0;0;0;0;GARDEN;32
0;0;0;1;AV DE L ESPLANADE;33
0;0;0;1;LESAGE;33
0;1;0;0;CH ST PHILIPPE;32
0;0;0;1;CH STE MARIE;33
0;1;0;0;AV RAWLINSON;32
0;1;0;0;CH ST PHILLIPE;32
0;0;0;1;CH STE MARIE;33
0;1;0;0;MTEE MASSON;32
0;1;0;0;CREPEAU;32
0;1;0;0;MTEE MASSON;32
0;0;0;1;LAPOINTE;33
0;1;0;0;BD CURE LABELLE;32
0;0;1;0;BD CURE LABELLE;33
0;1;0;0;MTEE DE L EGLISE;32
0;0;0;1;CURE LABELLE;33
0;0;0;0;RG DE LA FRESNIERE;33
0;0;0;1;ST JACQUES;33
0;1;0;0;CURE LABELLE;32
0;1;0;0;RTE 117 BD CURE LABELLE;32
0;1;0;0;NOROIT;32
0;0;0;1;CURE LABELLE;33
0;0;0;1;CURE LABELLE;33
0;0;0;1;CH DUPLESSIS;33
0;0;0;1;LEONARD;33
0;0;0;0;DE ST JOVITE;33
0;1;0;0;1RE AV;32
0;1;0;0;DU COLISEE;32
0;1;0;0;CH STE FOY;32
0;1;0;0;CH STE FOY ET BEAUREGARD;32
0;1;0;0;PIE XI N BD;32
0;1;0;0;BLAIN;32
0;1;0;0;1RE AV;32
0;1;0;0;COTE STE GENEVIEVE;32
0;1;0;0;CH STE FOY;32
0;1;0;0;DE LA CANADIENNE;32
0;1;0;0;DES GRADINS;32
0;1;0;0;CH STE FOY;32
0;1;0;0;N-D;32
0;1;0;0;BD LAURIER;32
0;1;0;0;2E AV;32
0;1;0;0;HENRI BOURASSA;32
0;1;0;0;CADILLAC;32
0;1;0;0;3E AV E;32
0;1;0;0;1E AV;32
0;1;0;0;PLATANES;32
0;1;0;0;DORCHESTER;32
0;1;0;0;WATT;32
0;1;0;0;TSSE;32
0;1;0;0;D ESTIMAUVILLE;32
0;1;0;0;PIE XI;32
0;1;0;0;RENE LEVESQUES;32
0;1;0;0;ST LOUIS;32
0;1;0;0;BD CHAREST E ET COURONNE;32
0;1;0;0;LAURIER;32
0;0;0;1;18E RUE;33
0;1;0;0;RENE LEVESQUE;32
0;1;0;0;DUCHESNEAU;32
0;1;0;0;CH ST LOUIS;32
0;1;0;0;QUAI ST ANDRE;32
0;1;0;0;BLANCHE LAMONTAGNE;32
0;1;0;0;1RE AV;32
0;1;0;0;HONORE MERCIER;32
0;0;0;1;CHAREST O;33
0;1;0;0;AV DU LAC ST CHARLES;32
0;1;0;0;STE FOY;32
0;1;0;0;BRISSON;32
0;1;0;0;D ARMENTIERES;32
0;1;0;0;DES CHENES O;32
0;0;0;1;RUELLE DES BRAVES;33
0;1;0;0;1RE AV;32
0;1;0;0;CH STE FOY;32
0;0;0;1;DE LA COLLINE;33
0;0;0;1;BOISSEAU;33
0;1;0;0;HENRI BOURASSA;32
0;1;0;0;ST JEAN;32
0;0;0;1;GERONIE GARIEPY;33
0;1;0;0;SAMSON;32
0;0;0;1;BD CHAREST O;33
0;0;0;1;PROVENCAL;33
0;0;1;0;41E RUE E;33
0;0;0;1;WILFRID HAMEL;33
0;0;0;1;BD LAURIER;33
0;0;0;1;PROVENCHER;33
0;1;0;0;DES LYNX;32
0;0;0;1;JACQUES;33
0;1;0;0;WATT;32
0;0;0;1;CHAMFLEURY;33
0;1;0;0;BD HAMEL;32
0;1;0;0;BD FONTENELLE;32
0;1;0;0;1RE AV;32
0;0;0;1;CH STE FOY;33
0;0;0;1;BD MATHIEU;33
0;0;0;1;RENE LEVESQUE O;33
0;0;0;0;CHAUDIERE ET LEGENDRE;33
0;1;0;0;ST JEAN;32
0;0;0;1;3E AV;33
0;0;0;0;LEBOURGNEUF;33
0;0;0;1;CH DE LA BUTTE;33
0;2;0;0;CH STE FOY;32
0;1;0;0;BD LAURIER;32
0;0;0;1;ACADIEUX;33
0;0;0;1;CHABOT;33
0;0;0;1;CH ST LOUIS;33
0;1;0;0;CH STE FOY;32
0;1;0;0;BD RENE LEVESQUE E;32
0;1;0;0;N-D;32
0;1;0;0;ISIDORE GARON;32
0;1;0;0;HONORE MERCIER;32
0;0;0;1;BD DES CAPUCINS;33
0;0;0;1;DE LA SALLE ET ST ANSELME;33
0;1;0;0;DUVAL;32
0;1;0;0;CH STE FOY;32
0;0;0;1;RTE DE L EGLISE;33
0;0;0;1;PIE XI;33
0;1;0;0;1RE AV GAL CHARLESBOURG;32
0;2;0;0;LIENARD;32
0;1;0;0;CH DE LA CANARDIERE;32
0;1;0;0;ST VALLIER O;32
0;0;0;1;ARMAND PARIS;33
0;0;0;1;BD WILFRID HAMEL;33
0;1;0;0;1RE AV;32
0;1;0;0;LAURIER;32
0;0;0;1;CH STE FOY;33
0;1;0;0;DU PARVIS;32
0;0;0;1;3E AV;33
0;0;0;1;DES GRADINS;33
0;0;0;0;ST IGNACE;33
0;0;0;1;DES SAULES E;33
0;0;0;1;CH ST LOUIS;33
0;0;0;1;CHAREST O;33
0;0;0;1;BD CHAMPLAIN;33
0;0;0;1;ST SACREMENT;33
0;0;0;1;1RE AV;33
0;0;0;1;RENE LEVESQUE O;33
0;0;0;1;BD CHAMPLAIN;33
0;1;0;0;ST JEAN;32
0;1;0;0;MARIE DE L INCARNATION;32
0;1;0;0;WILFRID HAMEL;32
0;0;0;1;BIGAOUETTE;33
0;1;0;0;AV NORDIQUE;32
0;0;0;1;WILFRID HAMEL;33
0;1;0;0;DU RAVISSEMENT;32
0;0;0;1;SAMSON;33
0;0;0;1;AMITIE;33
1;0;0;0;BD CHAREST E;32
0;0;0;1;LAPIERRE;33
0;0;0;0;PRINCE EDOUARD;33
0;1;0;0;7E RUE;32
0;1;0;0;ROBERT BOURASSA;32
0;0;0;1;CH ST LOUIS;33
0;2;0;0;MORAND;32
0;0;0;1;3E AV O;33
0;1;0;0;ST JEAN;32
0;0;0;1;ST LOUIS;33
0;1;0;0;ST LOUIS;32
0;0;0;1;CALLIERES;33
0;0;0;1;RENE LEVESQUE O FACE;33
0;1;0;0;DES JARDINS;32
0;0;0;1;WILFRID HAMEL;33
0;0;0;1;ST NICOLAS;33
0;0;0;1;BELVEDERE;33
0;0;0;1;DE LA COURONNE;33
0;0;0;1;LEBOURGNEUF;33
0;1;0;0;BD LAURIER;32
0;0;0;1;CH DE LA CANARDIERE;33
0;0;0;1;COTE DU PALAIS;33
0;1;0;0;CHABOT;32
0;1;0;0;JACQUES BEDARD;32
0;0;0;1;INDUSTRIELLE;33
0;0;0;1;EQUINOXE;33
0;0;0;1;CARON;33
0;1;0;0;DU GABARIT;32
0;0;0;1;BD CHAREST E;33
0;1;0;0;AV DU CENACLE;32
0;0;0;1;CH ST LOUIS;33
0;0;0;1;ADRIEN DUFRESNE;33
0;1;0;0;ST VALLIER O;32
0;0;0;1;DUCHESNEAU;33
0;1;0;0;COTE DE LA MONTAGNE;32
0;0;0;1;BD ROBERT BOURASSA;33
0;1;0;0;D AUTEUIL;32
0;0;0;1;COTE DE SILLERY;33
0;0;0;1;CT DU PALAIS;33
0;1;0;0;BD BASTIEN;32
0;0;0;1;LORTIE;33
0;0;0;1;AV LAVIGERIE;33
0;1;0;0;AV DES PLATANES;32
0;0;0;1;MCARTNEY;33
0;1;0;0;DE LA RONDE;32
0;0;0;1;Q BOURG ET W PELLETIER;33
0;1;0;0;DES BOULEAUX O;32
0;0;0;1;GD AL E ET GEORGE VI;33
0;0;0;1;AV MAGUIRE;33
0;1;0;0;HENRI BOURASSA;32
0;0;0;1;BAGOT;33
0;0;0;1;;33
0;0;0;1;LAPIERRE;33
0;0;0;1;L'ORMIERE;33
0;1;0;0;AV DES GERBES;32
0;1;0;0;RENE LEVESQUE;32
0;1;0;0;PERADE;32
0;0;0;1;STE FOY;33
0;1;0;0;COURTEMANCHE;32
0;1;0;0;ROUSSIN;32
0;1;0;0;BD DES GALERIES;32
0;1;0;0;STE FOY;32
0;0;0;1;SEIGNEURIAL;33
0;1;0;0;1RE AV;32
0;0;0;1;CH STE FOY;33
0;0;0;1;CT ST GREGOIRE;33
0;0;0;1;JACQUES BEDARD;33
0;0;0;0;BD LE LEBOURGNEUF;33
0;0;0;1;DESROCHES;33
0;0;0;1;CALIXA LAVALLEE;33
0;0;0;1;MAZENOD;33
0;1;0;0;CH STE FOY;32
0;0;0;1;SEIGNEURIALE;33
0;0;0;1;BD MASSON;33
0;1;0;0;8E AV;32
0;1;0;0;WILFRID HAMEL;32
0;0;0;1;HENRI BOURASSA;33
0;0;0;0;LAURIER;33
0;0;0;1;3E AV;33
0;0;0;1;CH QUATRE BOURGEOIS;33
0;1;0;0;LA FOREST;32
0;0;0;1;CALIXA LAVALLEE;33
0;0;0;1;1RE AV;33
0;0;0;1;DES CHENES E;33
0;0;0;1;RAOUL JOBIN;33
0;0;0;1;D ASSISE;33
0;1;0;0;CHAREST O;32
0;0;0;1;BD HENRI BOURASSA;33
0;1;0;0;SABLONNIERES;32
0;0;0;1;MONK;33
0;0;0;1;N-D;33
0;0;0;1;LARUE;33
0;1;0;0;GDE AL O;32
0;0;0;1;MICHELET;33
0;0;0;1;ST PAUL;33
0;0;0;1;3E AV;33
0;1;0;0;18E RUE;32
0;1;0;0;RIVERIN;32
0;0;0;1;1RE AV;33
0;0;0;1;BD LAURIER;33
0;0;0;1;SOUMANDE;33
0;0;0;1;CH STE FOY;33
0;1;0;0;COLOMBIERE E;32
0;0;0;1;WATT;33
0;1;0;0;4E AV;32
0;0;0;1;3E AV O;33
0;0;0;0;FRANKLIN;33
0;0;0;0;CH STE FOY;32
0;0;0;1;4E AV;33
0;0;0;1;23E RUE;33
0;0;0;1;;33
0;1;0;0;GARE DU PALAIS;32
0;1;0;0;HENRI BOURASSA;32
0;1;0;0;ROLAND BEAUDIN;32
0;0;0;0;HAMEL;33
0;0;0;1;BD ST JACQUE;33
0;3;0;0;CHATEAU BIGOT;32
0;0;0;1;CH ST LOUIS;33
0;1;0;0;LABELLE;32
0;1;0;0;DORCHESTER;32
0;0;0;1;JEAN MARCHAND;33
0;0;0;1;STE ANNE;33
0;1;0;0;BERNARDIN MORIN;32
0;0;0;1;JACQUES CREPEAULT;33
0;0;0;0;18E RUE;33
0;0;0;1;52E RUE O;33
0;1;0;0;DE NIVERVILLE;32
0;0;0;1;MARC CHAGALL;33
0;0;0;1;DES ERABLES;33
0;1;0;0;BD LAURIER;32
0;1;0;0;DALHOUSIE;32
0;1;0;0;PIERRE BERTRAND;32
0;0;0;1;NAPOLEON;33
0;0;0;1;HENRI BOURASSA;33
0;0;0;1;BD HENRI BOURASSA;33
0;0;0;1;DUMONT;33
0;1;0;0;GD PINS;32
0;0;0;1;PIERRE BERTRAND;33
0;0;0;1;COMMISSAIRES E;33
0;0;0;1;;33
0;0;0;1;N-D;33
0;1;0;0;JEAN DE BREBEUF;32
0;1;0;0;CAMBRONNE;32
0;1;0;0;AV DE VITRE;32
0;0;0;1;SHERBROOKE;33
0;1;0;0;CH STE FOY STAT;32
0;1;0;0;CH ST FOY;32
0;1;0;0;GABORIAU;32
0;1;0;0;LOUIS XIV;32
0;1;0;0;PERE LELIEVRE;32
0;1;0;0;JEAN CHARLES CANTIN;32
0;2;0;0;;32
0;1;0;0;BEAUCAGE;32
0;1;0;0;HENRI BOURASSA;32
0;1;0;0;WILFRIDH HAMEL;32
0;1;0;0;DES TRAVERSIERS;32
0;1;0;0;BD LAURIER;32
0;1;0;0;PLANTE;32
0;1;0;0;CH STE FOY;32
0;2;0;0;LARUE;32
0;1;0;0;ROBERT BOURASSA;32
0;1;0;0;ST JEAN;32
0;1;0;0;LAVIGERIE;32
0;1;0;0;AV PLANTE;32
0;1;0;0;47E E;32
0;1;0;0;1RE AV;32
0;1;0;0;COTE DU PALAIS;32
0;1;0;0;DUPLESSIS;32
0;0;0;0;BD LAURIER;32
0;1;0;0;BLOUIN;32
0;1;0;0;STE FOY;32
0;0;0;1;DE LA COLLINE;33
0;1;0;0;BD DES GALERIES;32
0;1;0;0;LOUIS 14;32
0;1;0;0;QUATRE BOURGEOIS;32
0;1;0;0;AV ROYALE;32
0;1;0;0;SALLE;32
0;2;0;0;PIE XI S;32
1;0;0;0;CURE LEBEL;32
1;0;0;0;AV RICHARD;32
0;1;0;0;6E AV;32
0;1;0;0;ST MARC;32
0;0;0;1;BD DES HETRES;33
0;1;0;0;5E AV STAT;32
0;0;0;1;6E AV;33
0;1;0;0;TRUDEL;32
0;0;0;1;3E AV;33
0;1;0;0;125E RUE;32
0;0;0;1;BD ROYAL;33
0;1;0;0;DES CEDRES;32
0;0;0;1;AV 6;33
0;1;0;0;DEFOND;32
0;0;0;1;;33
0;1;0;0;DES CEDRES;32
0;1;0;0;5E AV;32
0;1;0;0;AV DES CEDRES;32
0;1;0;0;6E AV;32
0;1;0;0;4E AV;32
0;1;0;0;6E AV;32
0;1;0;0;3E RUE;32
0;1;0;0;CEDRES;32
0;1;0;0;6E AV;32
0;0;0;1;GD RG ST FRANCOIS;33
0;1;0;0;CASAVANT O;32
0;1;0;0;CALIXA LAVALLEE;32
0;1;0;0;DES SEIGNEURS E;32
0;0;0;0;BD LAFRAMBOISE;33
0;1;0;0;BD CHOQUETTE;32
0;0;0;1;PARC;33
0;1;0;0;DES CASCADES;32
0;0;0;1;ST LOUIS;33
0;1;0;0;ST FRANCOIS;32
0;0;0;1;GIROUARD O;33
0;0;0;1;BD LAFRAMBOISE;33
0;1;0;0;DES SEMAILLES;32
0;0;0;1;RTE GUY;33
0;0;0;1;PRINCIPALE;33
0;1;0;0;DES CASCADES;32
0;0;0;1;ST JOSEPH;33
0;1;0;0;JACQUES CARTIER;32
0;1;0;0;BRODEUR;32
0;0;0;1;DES CASCADES;33
0;1;0;0;AL DU MARCHE;32
0;0;0;1;BD CHOQUETTE;33
0;0;0;1;RG ST EDOUARD;33
0;0;0;1;PONT CASCADES;33
0;0;0;1;CASAVANT O;33
0;1;0;0;MARTINEAU;32
0;0;0;1;BD LAURIER E;33
0;0;0;0;BD LAFRAMBOISE;33
0;1;0;0;SICOTTE;32
0;0;0;1;JACQUES CARTIER;33
0;1;0;0;DESSAULLES;32
0;0;0;1;LAURIER O;33
0;1;0;0;DESSAULLES;32
0;0;0;1;BOURDAGES S;33
0;0;0;1;PRINCIPALE;33
0;1;0;0;CASAVANT O;32
1;0;0;0;RG DE L EGLISE;32
0;0;0;1;DE L HOTEL DE VILLE;33
0;0;0;1;BD LAFRAMBOISE;33
0;1;0;0;LAURIER O;32
0;1;0;0;FRONTENAC;32
0;0;0;1;DES CASCADES;33
0;1;0;0;DES SEIGNEURS E;32
0;1;0;0;GD RG ST FRANCOIS;32
0;1;0;0;CASAVANT;32
0;1;0;0;RTE 241;32
0;1;0;0;ALBERT;32
0;1;0;0;DU S;32
0;1;0;0;PRINCIPALE E;32
0;1;0;0;DU PONT;32
0;0;0;1;SUD;33
0;0;0;1;JACQUES CARTIER S;33
0;0;0;1;;33
0;1;0;0;BEAUREGARD;32
0;0;0;1;DU S;33
0;0;0;1;CH KNOWLTON;33
0;1;0;0;CH DES COTEAUX;32
0;0;0;1;MEIGS;33
0;1;0;0;ACADEMY;32
0;1;0;0;BERNIER;32
0;1;0;0;ST VINCENT;32
0;1;0;0;CH GOTHERIE;32
0;0;0;1;;33
0;1;0;0;BOUCHETTE;32
0;1;0;0;RG 8;32
0;0;0;1;;33
0;2;0;0;;32
0;0;0;1;CH COVEYHILL;33
1;0;0;0;CHATEAUGUAY;32
0;1;0;0;DUROCHER;32
0;1;0;0;LAKE;32
0;1;0;0;YORK;32
0;0;0;1;;33
1;0;0;0;RTE 138;32
0;1;0;0;BERNARD;32
0;0;0;1;AV VENISE E;33
0;0;0;1;16E AV O;33
0;1;0;0;RTE 112;32
0;0;0;1;RG SERAPHINE;33
0;0;0;1;RTE 227;33
0;0;0;1;RTE 112;33
0;0;0;1;STE MARIE;33
0;0;0;1;;33
0;0;0;1;UNION;33
0;0;0;1;;33
0;2;0;0;CARRE EDOUARD;32
0;0;0;1;MTE POMME D OR;33
0;0;0;1;MARIE VICTORIN;33
0;1;0;0;BD DE TRACY;32
0;1;0;0;MTEE STE VICTOIRE;32
0;1;0;0;VICTORIA;32
0;1;0;0;DES ROITELETS;32
0;1;0;0;CH DU GOLF;32
0;0;0;1;CARDIN ET FONTENAC;33
0;0;0;1;CHARLOTTE;33
0;1;0;0;MONTCALM;32
0;0;0;1;MARIE VICTORIN;33
0;0;0;1;CH ST ROCH;33
0;1;0;0;BD FISET;32
0;0;0;1;CH DES PATRIOTES;33
0;0;0;1;RTE MARIE VICTORIN;33
0;1;0;0;AV HOTEL DIEU;32
0;0;0;1;PROVOST;33
0;1;0;0;TETREAU;32
0;1;0;0;DU PRINCE;32
0;1;0;0;MAEDEN;32
0;1;0;0;;32
0;2;0;0;HAVRE DE L ILE;32
0;1;0;0;AV GDE ILE;32
0;1;0;0;JACQUES CARTIER;32
0;1;0;0;NICHOLSON;32
0;0;0;1;BD MGR LANGLOIS;33
0;0;0;1;BD DU HAVRE;33
0;1;0;0;NICHOLSON;32
0;1;0;0;SALABERRY;32
0;0;0;1;RG ROI;33
0;0;0;1;DES ERABLES;33
0;1;0;0;;32
0;0;0;1;ELLICE;33
0;0;0;1;DES CHEMINOTS;33
0;0;0;1;DES CHEMINOTS;33
0;0;0;1;VICTORIA;33
0;1;0;0;BUNTIN;32
0;0;0;1;;33
0;0;0;1;HEBERT;33
0;0;0;1;;33
0;0;0;1;ST THOMAS;33
0;1;0;0;BD DU HAVRE;32
0;0;0;1;BD DU HAVRE;33
0;0;0;0;ST JEAN BAPTISTE;33
0;1;0;0;GDE ILE;32
0;2;0;0;LOY;32
0;1;0;0;MADEN;32
0;0;0;1;CH LAROCQUE;33
0;0;0;1;NICOLAS;33
0;1;0;0;ST JOSEPH;32
1;0;0;0;RTE 253;32
0;1;0;0;PRINCIPALE E;32
0;1;0;0;;32
0;1;0;0;HEBERT;32
0;1;0;0;ST JOSEPH;32
0;1;0;0;PELLETIER;32
0;1;0;0;BD ST JOSEPH;32
0;1;0;0;BD ST JOSEPH STAT;32
0;1;0;0;DUNKIN;32
0;1;0;0;ST DAMASE;32
0;1;0;0;PRINCIPALE;32
0;0;0;1;DU MOULIN;33
0;1;0;0;BD LEMIRE;32
0;1;0;0;BD LEMIRE;32
0;0;0;1;BOUCHERVILLE;33
0;0;0;1;BD ST JOSEPH;33
0;0;0;1;BD ST JOSEPH;33
0;0;0;0;RTE 122;33
0;0;0;1;LINDSAY;33
0;1;0;0;BD ST JOSEPH;32
0;0;0;1;BD ST JOSEPH;33
0;1;0;0;HERIOT;32
0;0;0;0;ST GEORGES;33
0;0;0;1;ST DAMASE;33
0;1;0;0;ST EDOUARD;32
0;1;0;0;CH DU GOLF;32
0;0;0;1;ST JEAN;33
0;0;0;1;ST JEAN;33
0;0;0;1;RTE 122;33
0;0;0;1;N-D;33
